1.515197634696960449e+00,-2.793710947036743164e+00,7.362527847290039062e-01,1.086925864219665527e-01,-7.619111984968185425e-02,-7.708152532577514648e-01,6.230767965316772461e-01,-2.038639038801193237e-01,-1.745000034570693970e-01,4.894133806228637695e-01,4.096481800079345703e-01,-2.857211828231811523e-01,6.255120038986206055e-03,-4.784297347068786621e-01,-4.150222241878509521e-01,-1.694981753826141357e-01,8.168678879737854004e-01,-5.059090852737426758e-01,7.757446914911270142e-02,-4.483783990144729614e-02,6.994912624359130859e-01,8.263325691223144531e-01,1.449853897094726562e+00,-5.182769894599914551e-01,-1.874405622482299805e+00,4.607278108596801758e-02
1.515229105949401855e+00,-2.792972564697265625e+00,7.364076972007751465e-01,1.106238439679145813e-01,-7.506982982158660889e-02,-7.728312015533447266e-01,6.203699111938476562e-01,-2.071210891008377075e-01,-1.745000034570693970e-01,4.964497089385986328e-01,4.066044390201568604e-01,-2.846261560916900635e-01,5.939733702689409256e-03,-4.868112802505493164e-01,-4.118955433368682861e-01,-1.615941226482391357e-01,8.155164718627929688e-01,-5.031892061233520508e-01,7.696747779846191406e-02,-3.524265065789222717e-02,6.908780932426452637e-01,8.288956284523010254e-01,1.444720983505249023e+00,-5.321846604347229004e-01,-1.875315308570861816e+00,5.551641806960105896e-02
1.515778899192810059e+00,-2.792627334594726562e+00,7.367048859596252441e-01,1.122756600379943848e-01,-7.282503694295883179e-02,-7.739169597625732422e-01,6.189856529235839844e-01,-2.102932184934616089e-01,-1.745000034570693970e-01,4.998844861984252930e-01,4.013712406158447266e-01,-2.828493416309356689e-01,6.653770338743925095e-03,-4.929601848125457764e-01,-4.089722335338592529e-01,-1.583651900291442871e-01,8.124100565910339355e-01,-5.003386735916137695e-01,7.770401984453201294e-02,-2.441591583192348480e-02,6.678317189216613770e-01,8.455457091331481934e-01,1.428548336029052734e+00,-5.387917757034301758e-01,-1.871602535247802734e+00,5.401757732033729553e-02
1.515097975730895996e+00,-2.791701555252075195e+00,7.366731166839599609e-01,1.142395138740539551e-01,-7.268103212118148804e-02,-7.755380868911743164e-01,6.166096329689025879e-01,-2.135421633720397949e-01,-1.745000034570693970e-01,5.061283111572265625e-01,4.003472328186035156e-01,-2.816987335681915283e-01,5.298793781548738480e-03,-5.009465813636779785e-01,-4.069707095623016357e-01,-1.509459614753723145e-01,8.132658600807189941e-01,-4.989655017852783203e-01,7.656243443489074707e-02,-1.754223182797431946e-02,6.649070382118225098e-01,8.429251909255981445e-01,1.427107214927673340e+00,-5.554602742195129395e-01,-1.874189853668212891e+00,6.250158697366714478e-02
1.514732837677001953e+00,-2.791268348693847656e+00,7.364792823791503906e-01,1.158742085099220276e-01,-7.229840755462646484e-02,-7.768054604530334473e-01,6.147515177726745605e-01,-2.163214087486267090e-01,-1.745000034570693970e-01,5.109349489212036133e-01,3.999525904655456543e-01,-2.815333306789398193e-01,4.421262536197900772e-03,-5.082657337188720703e-01,-4.055708050727844238e-01,-1.447922736406326294e-01,8.159285187721252441e-01,-4.993133544921875000e-01,7.584451884031295776e-02,-1.024163328111171722e-02,6.554182171821594238e-01,8.457031846046447754e-01,1.425197958946228027e+00,-5.665965080261230469e-01,-1.876988291740417480e+00,6.907298415899276733e-02
1.514264106750488281e+00,-2.790946245193481445e+00,7.362080812454223633e-01,1.174267083406448364e-01,-7.210429757833480835e-02,-7.777363657951354980e-01,6.133009791374206543e-01,-2.191246002912521362e-01,-1.745000034570693970e-01,5.147598981857299805e-01,4.005668461322784424e-01,-2.817035615444183350e-01,3.426145063713192940e-03,-5.150453448295593262e-01,-4.048111736774444580e-01,-1.395474970340728760e-01,8.196222782135009766e-01,-5.006063580513000488e-01,7.495678216218948364e-02,-3.210467053577303886e-03,6.435959935188293457e-01,8.492098450660705566e-01,1.422726035118103027e+00,-5.770541429519653320e-01,-1.880962967872619629e+00,7.544177025556564331e-02
1.513663887977600098e+00,-2.790786027908325195e+00,7.358589768409729004e-01,1.188222318887710571e-01,-7.221289724111557007e-02,-7.783981561660766602e-01,6.121788024902343750e-01,-2.216514199972152710e-01,-1.745000034570693970e-01,5.177913904190063477e-01,4.023490846157073975e-01,-2.824086844921112061e-01,2.245691372081637383e-03,-5.210046172142028809e-01,-4.047082364559173584e-01,-1.350549459457397461e-01,8.242933750152587891e-01,-5.028485655784606934e-01,7.394301146268844604e-02,3.400846617296338081e-03,6.318079233169555664e-01,8.532052636146545410e-01,1.420381426811218262e+00,-5.895212888717651367e-01,-1.886511206626892090e+00,8.263102173805236816e-02
1.512965679168701172e+00,-2.790761470794677734e+00,7.354955673217773438e-01,1.201536282896995544e-01,-7.246810942888259888e-02,-7.788619399070739746e-01,6.112982630729675293e-01,-2.240388393402099609e-01,-1.745000034570693970e-01,5.202530026435852051e-01,4.048034846782684326e-01,-2.834540903568267822e-01,9.222073713317513466e-04,-5.262714624404907227e-01,-4.049674570560455322e-01,-1.311525851488113403e-01,8.292388319969177246e-01,-5.055969953536987305e-01,7.283037900924682617e-02,9.570531547069549561e-03,6.222818493843078613e-01,8.581033945083618164e-01,1.416885375976562500e+00,-6.047866344451904297e-01,-1.892127156257629395e+00,9.089587628841400146e-02
1.512169361114501953e+00,-2.790824890136718750e+00,7.351304888725280762e-01,1.214324757456779480e-01,-7.281706482172012329e-02,-7.791606783866882324e-01,6.106230020523071289e-01,-2.262392193078994751e-01,-1.745000034570693970e-01,5.222179889678955078e-01,4.075100123882293701e-01,-2.846153974533081055e-01,-5.237357690930366516e-04,-5.309686660766601562e-01,-4.054611921310424805e-01,-1.278217881917953491e-01,8.343219161033630371e-01,-5.086857676506042480e-01,7.161724567413330078e-02,1.568393781781196594e-02,6.135586500167846680e-01,8.635092377662658691e-01,1.411897182464599609e+00,-6.210194230079650879e-01,-1.897557735443115234e+00,9.977758675813674927e-02
1.511286258697509766e+00,-2.790979623794555664e+00,7.347648739814758301e-01,1.227516084909439087e-01,-7.312031090259552002e-02,-7.793142795562744141e-01,6.101267933845520020e-01,-2.283964902162551880e-01,-1.745000034570693970e-01,5.237210988998413086e-01,4.101034104824066162e-01,-2.857753634452819824e-01,-2.068312605842947960e-03,-5.353861451148986816e-01,-4.060719907283782959e-01,-1.250527054071426392e-01,8.394287824630737305e-01,-5.120224356651306152e-01,7.036139070987701416e-02,2.215032652020454407e-02,6.054035425186157227e-01,8.690360784530639648e-01,1.405912160873413086e+00,-6.365890502929687500e-01,-1.904835939407348633e+00,1.087297871708869934e-01
1.510310649871826172e+00,-2.791269302368164062e+00,7.344070076942443848e-01,1.240405887365341187e-01,-7.337518036365509033e-02,-7.793685793876647949e-01,6.097660660743713379e-01,-2.301795035600662231e-01,-1.745000034570693970e-01,5.247539281845092773e-01,4.122653007507324219e-01,-2.868949770927429199e-01,-3.725580638274550438e-03,-5.392886400222778320e-01,-4.066705405712127686e-01,-1.228346675634384155e-01,8.444024324417114258e-01,-5.155639052391052246e-01,6.910845637321472168e-02,2.912530116736888885e-02,5.973750948905944824e-01,8.739686012268066406e-01,1.400179147720336914e+00,-6.519792675971984863e-01,-1.914881467819213867e+00,1.179727539420127869e-01
1.509250044822692871e+00,-2.791651487350463867e+00,7.340435981750488281e-01,1.250652521848678589e-01,-7.377007603645324707e-02,-7.792736291885375977e-01,6.096304059028625488e-01,-2.311566770076751709e-01,-1.745000034570693970e-01,5.251090526580810547e-01,4.141747057437896729e-01,-2.880065441131591797e-01,-5.446790251880884171e-03,-5.421302318572998047e-01,-4.073880910873413086e-01,-1.213542297482490540e-01,8.494222760200500488e-01,-5.193593502044677734e-01,6.766100972890853882e-02,3.660030290484428406e-02,5.850358009338378906e-01,8.776876330375671387e-01,1.394621849060058594e+00,-6.671649217605590820e-01,-1.925371170043945312e+00,1.263487786054611206e-01
1.508131861686706543e+00,-2.792013645172119141e+00,7.336135506629943848e-01,1.261453777551651001e-01,-7.415310293436050415e-02,-7.789620757102966309e-01,6.097595691680908203e-01,-2.324837297201156616e-01,-1.745000034570693970e-01,5.248669981956481934e-01,4.164341092109680176e-01,-2.891864776611328125e-01,-7.165733724832534790e-03,-5.451849102973937988e-01,-4.084192216396331787e-01,-1.203832477331161499e-01,8.551802635192871094e-01,-5.235919356346130371e-01,6.596796214580535889e-02,4.454343020915985107e-02,5.716201066970825195e-01,8.823872804641723633e-01,1.388305664062500000e+00,-6.839109659194946289e-01,-1.934916496276855469e+00,1.330469399690628052e-01
1.506944179534912109e+00,-2.792370557785034180e+00,7.330811023712158203e-01,1.274634450674057007e-01,-7.445251941680908203e-02,-7.784247398376464844e-01,6.101350784301757812e-01,-2.346434742212295532e-01,-1.745000034570693970e-01,5.241543054580688477e-01,4.193421602249145508e-01,-2.905305922031402588e-01,-8.922279812395572662e-03,-5.490397214889526367e-01,-4.098896682262420654e-01,-1.197614744305610657e-01,8.620488047599792480e-01,-5.285158753395080566e-01,6.426476687192916870e-02,5.284317210316658020e-02,5.572797656059265137e-01,8.878529667854309082e-01,1.380952239036560059e+00,-7.015662789344787598e-01,-1.945104479789733887e+00,1.397827863693237305e-01
1.505755186080932617e+00,-2.792768716812133789e+00,7.324799299240112305e-01,1.290069669485092163e-01,-7.463153451681137085e-02,-7.776890993118286133e-01,6.107265949249267578e-01,-2.376880347728729248e-01,-1.745000034570693970e-01,5.230587124824523926e-01,4.230623841285705566e-01,-2.921586036682128906e-01,-1.061001978814601898e-02,-5.535512566566467285e-01,-4.117808043956756592e-01,-1.194378659129142761e-01,8.697009682655334473e-01,-5.339297056198120117e-01,6.276029348373413086e-02,6.124202907085418701e-02,5.424799323081970215e-01,8.940281867980957031e-01,1.371757626533508301e+00,-7.197421193122863770e-01,-1.955987095832824707e+00,1.467517614364624023e-01
1.504544496536254883e+00,-2.793206453323364258e+00,7.318889498710632324e-01,1.306312382221221924e-01,-7.472830265760421753e-02,-7.768128514289855957e-01,6.114841699600219727e-01,-2.410369217395782471e-01,-1.745000034570693970e-01,5.216488838195800781e-01,4.268974661827087402e-01,-2.936439812183380127e-01,-1.222159992903470993e-02,-5.579975247383117676e-01,-4.138403236865997314e-01,-1.195529848337173462e-01,8.772909045219421387e-01,-5.394423007965087891e-01,6.141781806945800781e-02,6.952907145023345947e-02,5.266251564025878906e-01,9.000166654586791992e-01,1.360113978385925293e+00,-7.372988462448120117e-01,-1.967615246772766113e+00,1.539129465818405151e-01
1.503327965736389160e+00,-2.793645858764648438e+00,7.313645482063293457e-01,1.323064267635345459e-01,-7.474486529827117920e-02,-7.759003639221191406e-01,6.122800707817077637e-01,-2.445346117019653320e-01,-1.745000034570693970e-01,5.201969146728515625e-01,4.305065572261810303e-01,-2.946833670139312744e-01,-1.377692166715860367e-02,-5.622491836547851562e-01,-4.158340096473693848e-01,-1.199039891362190247e-01,8.842685818672180176e-01,-5.446654558181762695e-01,6.015592813491821289e-02,7.712079584598541260e-02,5.113294124603271484e-01,9.053109884262084961e-01,1.346942067146301270e+00,-7.530764937400817871e-01,-1.978632569313049316e+00,1.610302329063415527e-01
1.502075314521789551e+00,-2.794041872024536133e+00,7.309167385101318359e-01,1.339662224054336548e-01,-7.484626770019531250e-02,-7.750254869461059570e-01,6.130143404006958008e-01,-2.480152398347854614e-01,-1.745000034570693970e-01,5.189247131347656250e-01,4.340211153030395508e-01,-2.948534190654754639e-01,-1.538913045078516006e-02,-5.662248134613037109e-01,-4.177517890930175781e-01,-1.201661676168441772e-01,8.906919360160827637e-01,-5.495324134826660156e-01,5.881061032414436340e-02,8.390172570943832397e-02,4.983113110065460205e-01,9.098445773124694824e-01,1.332603573799133301e+00,-7.676736712455749512e-01,-1.988588452339172363e+00,1.693884730339050293e-01
1.500779032707214355e+00,-2.794390678405761719e+00,7.305721640586853027e-01,1.355822533369064331e-01,-7.492360472679138184e-02,-7.741869688034057617e-01,6.137087941169738770e-01,-2.512111365795135498e-01,-1.745000034570693970e-01,5.177311301231384277e-01,4.367791116237640381e-01,-2.943488657474517822e-01,-1.702230609953403473e-02,-5.697327256202697754e-01,-4.193672537803649902e-01,-1.205778941512107849e-01,8.961726427078247070e-01,-5.539026260375976562e-01,5.734738707542419434e-02,9.014265239238739014e-02,4.872126877307891846e-01,9.137583971023559570e-01,1.317955613136291504e+00,-7.813631892204284668e-01,-1.997278332710266113e+00,1.776133179664611816e-01
1.499423623085021973e+00,-2.794673442840576172e+00,7.303606867790222168e-01,1.371118575334548950e-01,-7.496407628059387207e-02,-7.734195590019226074e-01,6.143313050270080566e-01,-2.538671791553497314e-01,-1.745000034570693970e-01,5.166456699371337891e-01,4.383137226104736328e-01,-2.929840981960296631e-01,-1.868803612887859344e-02,-5.725829005241394043e-01,-4.205243587493896484e-01,-1.211968734860420227e-01,9.003832340240478516e-01,-5.576106309890747070e-01,5.573708191514015198e-02,9.565260261297225952e-02,4.776361286640167236e-01,9.166386723518371582e-01,1.304478764533996582e+00,-7.930216193199157715e-01,-2.005285978317260742e+00,1.855385154485702515e-01
1.498764157295227051e+00,-2.794837236404418945e+00,7.306190729141235352e-01,1.379068493843078613e-01,-7.412178069353103638e-02,-7.727370262145996094e-01,6.151139140129089355e-01,-2.548945546150207520e-01,-1.745000034570693970e-01,5.149444341659545898e-01,4.353252351284027100e-01,-2.895202338695526123e-01,-1.899597607553005219e-02,-5.729669332504272461e-01,-4.202114641666412354e-01,-1.237979978322982788e-01,8.998671770095825195e-01,-5.583027601242065430e-01,5.492824316024780273e-02,9.938288480043411255e-02,4.602931737899780273e-01,9.253556132316589355e-01,1.285578012466430664e+00,-7.926769256591796875e-01,-2.004116058349609375e+00,1.813313961029052734e-01
1.496444463729858398e+00,-2.794790267944335938e+00,7.306995391845703125e-01,1.392773836851119995e-01,-7.482129335403442383e-02,-7.721884846687316895e-01,6.154092550277709961e-01,-2.550728619098663330e-01,-1.745000034570693970e-01,5.141769051551818848e-01,4.332760572433471680e-01,-2.854797542095184326e-01,-2.201975509524345398e-02,-5.736523270606994629e-01,-4.201153814792633057e-01,-1.245508491992950439e-01,9.014461040496826172e-01,-5.610981583595275879e-01,5.171360820531845093e-02,1.017999127507209778e-01,4.600848853588104248e-01,9.183648824691772461e-01,1.281289100646972656e+00,-8.030576705932617188e-01,-2.013223409652709961e+00,1.923106610774993896e-01
1.495466351509094238e+00,-2.794753313064575195e+00,7.311596870422363281e-01,1.394874900579452515e-01,-7.433859258890151978e-02,-7.717943191528320312e-01,6.159144043922424316e-01,-2.534639537334442139e-01,-1.745000034570693970e-01,5.124605298042297363e-01,4.271688759326934814e-01,-2.804069519042968750e-01,-2.273798175156116486e-02,-5.716848373413085938e-01,-4.186243712902069092e-01,-1.273948103189468384e-01,8.986389636993408203e-01,-5.612353682518005371e-01,5.030689015984535217e-02,1.030508726835250854e-01,4.469097852706909180e-01,9.224337935447692871e-01,1.267778038978576660e+00,-7.996239066123962402e-01,-2.008565664291381836e+00,1.876817792654037476e-01
1.492805600166320801e+00,-2.794515371322631836e+00,7.314027547836303711e-01,1.401731967926025391e-01,-7.543917000293731689e-02,-7.714048624038696289e-01,6.161127090454101562e-01,-2.508628070354461670e-01,-1.745000034570693970e-01,5.112565159797668457e-01,4.221264719963073730e-01,-2.749958336353302002e-01,-2.612861059606075287e-02,-5.697163939476013184e-01,-4.175224006175994873e-01,-1.288465857505798340e-01,8.982259035110473633e-01,-5.637031197547912598e-01,4.651898890733718872e-02,1.031543239951133728e-01,4.508905112743377686e-01,9.126932024955749512e-01,1.267427802085876465e+00,-8.067742586135864258e-01,-2.013378143310546875e+00,1.950674206018447876e-01
1.491571068763732910e+00,-2.794198751449584961e+00,7.319335937500000000e-01,1.399030685424804688e-01,-7.523141801357269287e-02,-7.710335850715637207e-01,6.166640520095825195e-01,-2.474606186151504517e-01,-1.745000034570693970e-01,5.090078115463256836e-01,4.138522744178771973e-01,-2.692322134971618652e-01,-2.703260071575641632e-02,-5.663451552391052246e-01,-4.153942465782165527e-01,-1.322700977325439453e-01,8.945438265800476074e-01,-5.634269714355468750e-01,4.468410462141036987e-02,1.015401184558868408e-01,4.414115846157073975e-01,9.152303934097290039e-01,1.257012486457824707e+00,-8.003994226455688477e-01,-2.005087614059448242e+00,1.871378421783447266e-01
1.489579677581787109e+00,-2.793572664260864258e+00,7.324370145797729492e-01,1.397153735160827637e-01,-7.559314370155334473e-02,-7.704182267189025879e-01,6.174310445785522461e-01,-2.434561103582382202e-01,-1.745000034570693970e-01,5.062019824981689453e-01,4.049362540245056152e-01,-2.630101442337036133e-01,-2.893277816474437714e-02,-5.623977780342102051e-01,-4.133185446262359619e-01,-1.362327486276626587e-01,8.910750746726989746e-01,-5.636351704597473145e-01,4.167701676487922668e-02,9.783881902694702148e-02,4.383410811424255371e-01,9.126958250999450684e-01,1.250979185104370117e+00,-7.953484058380126953e-01,-1.998577713966369629e+00,1.788744926452636719e-01
1.487401485443115234e+00,-2.792849302291870117e+00,7.329569458961486816e-01,1.393340975046157837e-01,-7.626803219318389893e-02,-7.695742249488830566e-01,6.184858083724975586e-01,-2.390507459640502930e-01,-1.745000034570693970e-01,5.026200413703918457e-01,3.960236012935638428e-01,-2.558395564556121826e-01,-3.107828833162784576e-02,-5.575085282325744629e-01,-4.115603268146514893e-01,-1.409399807453155518e-01,8.876134753227233887e-01,-5.640597939491271973e-01,3.849044442176818848e-02,9.234154224395751953e-02,4.377489686012268066e-01,9.081730842590332031e-01,1.247967720031738281e+00,-7.896211147308349609e-01,-1.991869568824768066e+00,1.705205291509628296e-01
1.485128402709960938e+00,-2.792006969451904297e+00,7.334827780723571777e-01,1.387180685997009277e-01,-7.713139057159423828e-02,-7.685035467147827148e-01,6.198470592498779297e-01,-2.341936975717544556e-01,-1.745000034570693970e-01,4.982181489467620850e-01,3.868524432182312012e-01,-2.483036220073699951e-01,-3.326679393649101257e-02,-5.517461299896240234e-01,-4.099902808666229248e-01,-1.464898288249969482e-01,8.840314149856567383e-01,-5.645292401313781738e-01,3.522328659892082214e-02,8.530441671609878540e-02,4.390981495380401611e-01,9.029130935668945312e-01,1.246518373489379883e+00,-7.839676737785339355e-01,-1.984183669090270996e+00,1.626541763544082642e-01
1.482784628868103027e+00,-2.791079282760620117e+00,7.339963316917419434e-01,1.378719508647918701e-01,-7.807849347591400146e-02,-7.672568559646606445e-01,6.214595437049865723e-01,-2.286926507949829102e-01,-1.745000034570693970e-01,4.931253790855407715e-01,3.769936561584472656e-01,-2.408306300640106201e-01,-3.543803095817565918e-02,-5.452246069908142090e-01,-4.084259271621704102e-01,-1.528174728155136108e-01,8.802838325500488281e-01,-5.650317072868347168e-01,3.199231624603271484e-02,7.703507691621780396e-02,4.411149024963378906e-01,8.970994949340820312e-01,1.246304750442504883e+00,-7.780020833015441895e-01,-1.976071953773498535e+00,1.554585397243499756e-01
1.480400204658508301e+00,-2.790078639984130859e+00,7.345310449600219727e-01,1.369377821683883667e-01,-7.900392264127731323e-02,-7.658699154853820801e-01,6.232572793960571289e-01,-2.228910326957702637e-01,-1.745000034570693970e-01,4.875307083129882812e-01,3.663869202136993408e-01,-2.330567687749862671e-01,-3.760138899087905884e-02,-5.382247567176818848e-01,-4.068245291709899902e-01,-1.597759425640106201e-01,8.760925531387329102e-01,-5.654919743537902832e-01,2.913346700370311737e-02,6.801129877567291260e-02,4.430728852748870850e-01,8.906753063201904297e-01,1.246933937072753906e+00,-7.708370089530944824e-01,-1.968132019042968750e+00,1.477812230587005615e-01
1.478023290634155273e+00,-2.789018630981445312e+00,7.350689768791198730e-01,1.360161453485488892e-01,-7.983838766813278198e-02,-7.643730044364929199e-01,6.251874566078186035e-01,-2.171277105808258057e-01,-1.745000034570693970e-01,4.815437793731689453e-01,3.553210496902465820e-01,-2.251560986042022705e-01,-3.973073512315750122e-02,-5.312169790267944336e-01,-4.051337242126464844e-01,-1.670051366090774536e-01,8.715977668762207031e-01,-5.656573176383972168e-01,2.610531449317932129e-02,5.860817432403564453e-02,4.449709653854370117e-01,8.839282989501953125e-01,1.248556375503540039e+00,-7.629748582839965820e-01,-1.960699319839477539e+00,1.389898806810379028e-01
1.475670933723449707e+00,-2.787873268127441406e+00,7.355659604072570801e-01,1.352619826793670654e-01,-8.053369075059890747e-02,-7.628240585327148438e-01,6.271507143974304199e-01,-2.118929028511047363e-01,-1.744999885559082031e-01,4.754236638545989990e-01,3.442354500293731689e-01,-2.173881083726882935e-01,-4.181923344731330872e-02,-5.249749422073364258e-01,-4.033486843109130859e-01,-1.739655882120132446e-01,8.672991394996643066e-01,-5.656287670135498047e-01,2.282443270087242126e-02,4.872543364763259888e-02,4.486157298088073730e-01,8.779296875000000000e-01,1.251057386398315430e+00,-7.548375725746154785e-01,-1.953463554382324219e+00,1.291759759187698364e-01
1.473373293876647949e+00,-2.786594152450561523e+00,7.359972596168518066e-01,1.346913427114486694e-01,-8.112254738807678223e-02,-7.612428665161132812e-01,6.291158199310302734e-01,-2.074092775583267212e-01,-1.744999736547470093e-01,4.693441689014434814e-01,3.334864377975463867e-01,-2.098629027605056763e-01,-4.373560845851898193e-02,-5.197942256927490234e-01,-4.016490280628204346e-01,-1.806696504354476929e-01,8.635637164115905762e-01,-5.655598640441894531e-01,1.943035237491130829e-02,3.831331804394721985e-02,4.539809823036193848e-01,8.726347088813781738e-01,1.254112005233764648e+00,-7.463607192039489746e-01,-1.946085691452026367e+00,1.188204288482666016e-01
